"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","CaptureStart","CaptureEnd","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state","id"
"KR43F004","Kuruman 43","KRR",13,"16/03/2020",2020-03-16,"17/03/2020",10,"Female",67,165.6746387,2019-09-16,NA,182,0.498288843,"ingroupnonbreeder","1","182"
"KR43F004","Kuruman 43","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-09-16,99,254,0.6954141,"ingroupnonbreeder","99","182"
"KR43F006","Kuruman 43","KRR",12,"18/09/2019",2019-09-16,"19/09/2019",7,"Female",27,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder","1","183"
"KR43F006","Kuruman 43","KRR",13,"17/03/2020",2020-03-16,"17/03/2020",10,"Female",69,165.6746387,2019-09-16,NA,183,0.501026694,"ingroupnonbreeder","1","183"
"KR43F006","Kuruman 43","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-09-16,99,254,0.6954141,"ingroupnonbreeder","99","183"
"KR7F023","Kuruman 7","KRR",12,"01/10/2019",2019-09-30,"03/10/2019",11,"Female",38,0.274765418,2019-09-30,NA,0,0,"ingroupnonbreeder","1","184"
"KR7F023","Kuruman 7","KRR",13,"20/05/2020",2020-05-20,"20/05/2020",6,"Female",75,64.81177172,2019-09-30,NA,233,0.637919233,"ingroupnonbreeder","1","184"
"KR7F023","Kuruman 7","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-09-30,99,240,0.657084189,"ingroupnonbreeder","99","184"
"KR7F024","Kuruman 7","KRR",12,"01/10/2019",2019-09-30,"03/10/2019",11,"Female",51,0.274765418,2019-09-30,NA,0,0,"ingroupnonbreeder","1","185"
"KR7F024",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2019-09-30,NA,157,0.429842574,"Disappeared","2","185"
"KR7F026","Kuruman 7","KRR",12,"03/10/2019",2019-09-30,"03/10/2019",11,"Female",26,0.274765418,2019-09-30,NA,0,0,"ingroupnonbreeder","1","186"
"KR7F026",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2019-09-30,NA,157,0.429842574,"Disappeared","2","186"
"KR35F004","Kuruman 35","KRR",12,"06/10/2019",2019-10-06,"07/10/2019",7,"Female",24,5.217065306,2019-10-06,NA,0,0,"ingroupnonbreeder","1","187"
"KR35F004","Kuruman 35","KRR",13,"13/04/2020",2020-04-13,"14/04/2020",9,"Female",72,135.605622,2019-10-06,NA,190,0.52019165,"ingroupnonbreeder","1","187"
"KR35F004","Kuruman 35","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-06,99,234,0.640657084,"ingroupnonbreeder","99","187"
"KR42F005","Kuruman 42","KRR",12,"09/10/2019",2019-10-06,"09/10/2019",7,"Female",77,5.217065306,2019-10-06,NA,0,0,"ingroupnonbreeder","1","188"
"KR42F005","Kuruman 42","KRR",13,"10/03/2020",2020-03-08,"14/03/2020",7,"Female",88,165.6746387,2019-10-06,NA,156,0.427104723,"ingroupnonbreeder","1","188"
"KR42F005","Kuruman 42","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-06,99,234,0.640657084,"ingroupnonbreeder","99","188"
"KR8F033","Kuruman 8","KRR",12,"16/10/2019",2019-10-15,"17/10/2019",15,"Female",77,5.217065306,2019-10-15,NA,0,0,"ingroupnonbreeder","1","189"
"KR8F033","Kuruman 8","KRR",13,"21/04/2020",2020-04-20,"21/04/2020",22,"Female",104,135.605622,2019-10-15,NA,189,0.517453799,"ingroupnonbreeder","1","189"
"KR8F033","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-15,99,225,0.616016427,"ingroupnonbreeder","99","189"
"KR8F036","Kuruman 8","KRR",12,"16/10/2019",2019-10-15,"17/10/2019",15,"Female",48,5.217065306,2019-10-15,NA,0,0,"ingroupnonbreeder","1","190"
"KR8F036","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",84,135.605622,2019-10-15,NA,188,0.514715948,"ingroupnonbreeder","1","190"
"KR8F036","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-15,99,225,0.616016427,"ingroupnonbreeder","99","190"
"KR8F038","Kuruman 8","KRR",12,"17/10/2019",2019-10-15,"17/10/2019",15,"Female",48,5.217065306,2019-10-15,NA,0,0,"ingroupnonbreeder","1","191"
"KR8F038","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",83,135.605622,2019-10-15,NA,188,0.514715948,"ingroupnonbreeder","1","191"
"KR8F038","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-15,99,225,0.616016427,"ingroupnonbreeder","99","191"
"KR26F021","Kuruman 26","KRR",12,"19/10/2019",2019-10-17,"20/10/2019",13,"Female",36,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder","1","192"
"KR26F021","Kuruman 26","KRR",13,"04/05/2020",2020-05-04,"04/05/2020",11,"Female",67,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder","1","192"
"KR26F021","Kuruman 26","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder","99","192"
"KR26F022","Kuruman 26","KRR",12,"20/10/2019",2019-10-17,"20/10/2019",13,"Female",79,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder","1","193"
"KR26F022","Kuruman 26","KRR",13,"04/05/2020",2020-05-04,"04/05/2020",11,"Female",91,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder","1","193"
"KR26F022","Kuruman 26","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder","99","193"
"KR26F023","Kuruman 26","KRR",12,"20/10/2019",2019-10-17,"20/10/2019",13,"Female",36,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder","1","194"
"KR26F023","Kuruman 26","KRR",13,"04/05/2020",2020-05-04,"04/05/2020",11,"Female",71,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder","1","194"
"KR26F023","Kuruman 26","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder","99","194"
"KR36F026","Kuruman 36","KRR",12,"31/10/2019",2019-10-28,"31/10/2019",4,"Female",64,5.217065306,2019-10-28,NA,0,0,"ingroupnonbreeder","1","195"
"KR36F026",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2019-10-28,NA,129,0.353182752,"Disappeared","2","195"
"KR49F009","Kuruman 49","KRR",12,"28/10/2019",2019-10-28,"30/10/2019",17,"Female",57,5.217065306,2019-10-28,NA,0,0,"ingroupnonbreeder","1","196"
"KR49F009","Kuruman 49","KRR",13,"19/05/2020",2020-05-19,"20/05/2020",13,"Female",80,64.81177172,2019-10-28,NA,204,0.558521561,"ingroupnonbreeder","1","196"
"KR49F009","Kuruman 49","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-28,99,212,0.580424367,"ingroupnonbreeder","99","196"
"KR49M014","Kuruman 49","KRR",12,"29/10/2019",2019-10-28,"30/10/2019",17,"Female",72,5.217065306,2019-10-28,NA,0,0,"ingroupnonbreeder","1","197"
"KR49M014","Kuruman 49","KRR",13,"20/05/2020",2020-05-19,"20/05/2020",13,"Female",99,64.81177172,2019-10-28,NA,205,0.561259411,"ingroupnonbreeder","1","197"
"KR49M014","Kuruman 49","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-10-28,99,212,0.580424367,"ingroupnonbreeder","99","197"
"KR19F013","Kuruman 19","KRR",12,"16/11/2019",2019-11-15,"20/11/2019",12,"Female",56,9.848668221,2019-11-15,NA,0,0,"ingroupnonbreeder","1","198"
"KR19F013",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2019-11-15,NA,111,0.303901437,"Disappeared","2","198"
"KR19F015","Kuruman 19","KRR",12,"17/11/2019",2019-11-15,"20/11/2019",12,"Female",75,9.848668221,2019-11-15,NA,0,0,"ingroupnonbreeder","1","199"
"KR19F015","Kuruman 19","KRR",13,"28/04/2020",2020-04-28,"30/04/2020",10,"Female",72,135.605622,2019-11-15,NA,165,0.45174538,"ingroupnonbreeder","1","199"
"KR19F015","Kuruman 19","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-11-15,99,194,0.531143053,"ingroupnonbreeder","99","199"
"KR31F008","Kuruman 31","KRR",12,"24/11/2019",2019-11-23,"26/11/2019",13,"Female",55,9.848668221,2019-11-23,NA,0,0,"ingroupnonbreeder","1","200"
"KR31F008","Kuruman 31","KRR",13,"20/04/2020",2020-04-20,"23/04/2020",17,"Female",88,135.605622,2019-11-23,NA,149,0.407939767,"ingroupnonbreeder","1","200"
"KR31F008","Kuruman 31","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-11-23,99,186,0.509240246,"ingroupnonbreeder","99","200"
"KR31F017","Kuruman 31","KRR",12,"26/11/2019",2019-11-23,"26/11/2019",13,"Female",53,9.848668221,2019-11-23,NA,0,0,"ingroupnonbreeder","1","201"
"KR31F017","Kuruman 31","KRR",13,"20/04/2020",2020-04-20,"23/04/2020",17,"Female",89,135.605622,2019-11-23,NA,149,0.407939767,"ingroupnonbreeder","1","201"
"KR31F017","Kuruman 31","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-11-23,99,186,0.509240246,"ingroupnonbreeder","99","201"
"KR28F015","Kuruman 28","KRR",13,"17/03/2020",2020-03-16,"20/03/2020",13,"Female",64,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder","1","202"
"KR28F015","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder","99","202"
"KR28F017","Kuruman 28","KRR",13,"19/03/2020",2020-03-16,"20/03/2020",13,"Female",27,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder","1","203"
"KR28F017","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder","99","203"
"KR28F018","Kuruman 28","KRR",13,"19/03/2020",2020-03-16,"20/03/2020",13,"Female",29,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder","1","204"
"KR28F018","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder","99","204"
"KR28F019","Kuruman 28","KRR",13,"20/03/2020",2020-03-16,"20/03/2020",13,"Female",32,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder","1","205"
"KR28F019","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder","99","205"
"KR43F007","Kuruman 43","KRR",13,"16/03/2020",2020-03-16,"17/03/2020",10,"Female",39,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder","1","206"
"KR43F007","Kuruman 43","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder","99","206"
"KR43F008","Kuruman 43","KRR",13,"17/03/2020",2020-03-16,"17/03/2020",10,"Female",75,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder","1","207"
"KR43F008","Kuruman 43","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder","99","207"
"KR43F009","Kuruman 43","KRR",13,"17/03/2020",2020-03-16,"17/03/2020",10,"Female",38,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder","1","208"
"KR43F009","Kuruman 43","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder","99","208"
"KR20F023","Kuruman 20","KRR",13,"07/04/2020",2020-04-06,"11/04/2020",19,"Female",72,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","209"
"KR20F023","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","209"
"KR20F025","Kuruman 20","KRR",13,"08/04/2020",2020-04-06,"11/04/2020",19,"Female",59,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","210"
"KR20F025","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","210"
"KR20F026","Kuruman 20","KRR",13,"08/04/2020",2020-04-06,"11/04/2020",19,"Female",62,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","211"
"KR20F026","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","211"
"KR20F029","Kuruman 20","KRR",13,"09/04/2020",2020-04-06,"11/04/2020",19,"Female",25,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","212"
"KR20F029","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","212"
"KR35F006","Kuruman 35","KRR",13,"13/04/2020",2020-04-13,"14/04/2020",9,"Female",50,135.605622,2020-04-13,NA,0,0,"ingroupnonbreeder","1","213"
"KR35F006","Kuruman 35","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-13,99,44,0.120465435,"ingroupnonbreeder","99","213"
"KR31F020","Kuruman 31","KRR",13,"23/04/2020",2020-04-20,"23/04/2020",17,"Female",26,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","214"
"KR31F020","Kuruman 31","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","214"
"KR8F039","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",60,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","215"
"KR8F039","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","215"
"KR8F040","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",60,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","216"
"KR8F040","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","216"
"KR8F041","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",52,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","217"
"KR8F041","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","217"
"KR8F042","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",24,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","218"
"KR8F042","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","218"
"KR8F043","Kuruman 8","KRR",13,"21/04/2020",2020-04-20,"21/04/2020",22,"Female",25,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","219"
"KR8F043","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","219"
"KR8F045","Kuruman 8","KRR",13,"21/04/2020",2020-04-20,"21/04/2020",22,"Female",23,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","220"
"KR8F045","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","220"
"KR53F005","Kuruman 53","KRR",13,"23/04/2020",2020-04-22,"23/04/2020",5,"Female",17,135.605622,2020-04-22,NA,0,0,"ingroupnonbreeder","1","221"
"KR53F005","Kuruman 53","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-22,99,35,0.095824778,"ingroupnonbreeder","99","221"
"KR30F002","Kuruman 30","KRR",13,"27/04/2020",2020-04-27,"28/04/2020",10,"Female",74,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder","1","222"
"KR30F002","Kuruman 30","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder","99","222"
"KR30F003","Kuruman 30","KRR",13,"27/04/2020",2020-04-27,"28/04/2020",10,"Female",39,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder","1","223"
"KR30F003","Kuruman 30","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder","99","223"
"KR30F005","Kuruman 30","KRR",13,"27/04/2020",2020-04-27,"28/04/2020",10,"Female",73,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder","1","224"
"KR30F005","Kuruman 30","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder","99","224"
"KR30F006","Kuruman 30","KRR",13,"27/04/2020",2020-04-27,"28/04/2020",10,"Female",73,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder","1","225"
"KR30F006","Kuruman 30","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder","99","225"
"KR49F017","Kuruman 49","KRR",13,"19/05/2020",2020-05-19,"20/05/2020",13,"Female",56,64.81177172,2020-05-19,NA,0,0,"ingroupnonbreeder","1","226"
"KR49F017","Kuruman 49","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2020-05-19,99,8,0.021902806,"ingroupnonbreeder","99","226"
