AnimalID,GroupID,Location,TrappingPeriod,DateofCapture,CaptureStart,GroupSize,Sex,weight,firstcapturedate,PairedFemales,DatePairedTreated,censor,Time.days,Time.years,statecode
KR13F037,Kuruman 15,KRR,6,06/09/2016,05/09/2016,1,Female,93,13/02/2015,no,NA,NA,571,1.563312799,single
KR13F037,Kuruman 15,KRR,7,08/03/2017,07/03/2017,1,Female,109,13/02/2015,no,NA,NA,754,2.064339493,single
KR13F037,Kuruman 15,KRR,8,13/09/2017,12/09/2017,1,Female,107,13/02/2015,no,NA,NA,943,2.581793292,single
KR13F037,NA,KRR,NA,17/03/2018,17/03/2018,NA,Female,NA,13/02/2015,no,NA,NA,1128,3.088295688,Dead
KR13F038,Kuruman 13,KRR,4,21/09/2015,20/09/2015,22,Female,32,21/09/2015,no,NA,NA,0,0,femalenonbreeder
KR13F038,Kuruman 13,KRR,5,14/04/2016,12/04/2016,24,Female,79,21/09/2015,no,NA,NA,206,0.563997262,femalenonbreeder
KR13F038,Kuruman 13,KRR,8,15/08/2017,14/08/2017,2,Female,156,21/09/2015,no,NA,NA,694,1.900068446,femalenonbreeder
KR13F038,Kuruman 43,KRR,10,25/11/2018,22/11/2018,5,Female,160,21/09/2015,no,NA,NA,1161,3.178644764,breeder
KR13F038,Kuruman 43,KRR,11,20/03/2019,19/03/2019,5,Female,149,21/09/2015,no,NA,NA,1276,3.493497604,breeder
KR13F038,Kuruman 43,KRR,12,16/09/2019,16/09/2019,7,Female,138,21/09/2015,no,NA,NA,1456,3.986310746,breeder
KR13F038,Kuruman 43,KRR,13,17/03/2020,16/03/2020,10,Female,170,21/09/2015,no,NA,NA,1639,4.48733744,breeder
KR13F038,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,21/09/2015,no,NA,99,1715,4.6954141,breeder
KR13F039,Kuruman 13,KRR,4,21/09/2015,20/09/2015,22,Female,76,21/09/2015,no,NA,NA,0,0,femalenonbreeder
KR13F039,Kuruman 13,KRR,5,13/04/2016,12/04/2016,24,Female,92,21/09/2015,no,NA,NA,205,0.561259411,femalenonbreeder
KR13F039,NA,KRR,NA,25/07/2016,25/07/2016,NA,Female,NA,21/09/2015,no,NA,NA,308,0.843258042,Dead
KR13F040,Kuruman 13,KRR,4,21/09/2015,20/09/2015,22,Female,74,21/09/2015,no,NA,NA,0,0,femalenonbreeder
KR13F040,Kuruman 13,KRR,5,12/04/2016,12/04/2016,24,Female,98,21/09/2015,no,NA,NA,204,0.558521561,femalenonbreeder
KR13F040,Kuruman 35,KRR,7,02/05/2017,02/05/2017,1,Female,111,21/09/2015,no,NA,NA,589,1.612594114,single
KR13F040,Kuruman 35,KRR,8,09/10/2017,09/10/2017,1,Female,117,21/09/2015,no,NA,NA,749,2.05065024,single
KR13F040,Kuruman 35,KRR,9,23/03/2018,23/03/2018,1,Female,121,21/09/2015,no,NA,NA,914,2.502395619,single
KR13F040,Kuruman 35,KRR,10,15/10/2018,15/10/2018,1,Female,119,21/09/2015,no,NA,NA,1120,3.066392882,single
KR13F040,Kuruman 35,KRR,11,04/04/2019,04/04/2019,5,Female,116,21/09/2015,no,NA,NA,1291,3.534565366,breeder
KR13F040,Kuruman 35,KRR,12,06/10/2019,06/10/2019,7,Female,122,21/09/2015,no,NA,NA,1476,4.041067762,breeder
KR13F040,Kuruman 35,KRR,13,13/04/2020,13/04/2020,9,Female,128,21/09/2015,no,NA,NA,1666,4.561259411,breeder
KR13F040,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,21/09/2015,no,NA,99,1715,4.6954141,breeder
KR13F042,Kuruman 13,KRR,4,22/09/2015,20/09/2015,22,Female,67,22/09/2015,no,NA,NA,0,0,femalenonbreeder
KR13F042,Kuruman 13,KRR,5,13/04/2016,12/04/2016,24,Female,83,22/09/2015,no,NA,NA,204,0.558521561,femalenonbreeder
KR13F042,NA,KRR,NA,25/07/2016,25/07/2016,NA,Female,NA,22/09/2015,no,NA,NA,307,0.840520192,Dead
KR13F043,Kuruman 13,KRR,4,22/09/2015,20/09/2015,22,Female,59,22/09/2015,no,NA,NA,0,0,femalenonbreeder
KR13F043,Kuruman 13,KRR,5,12/04/2016,12/04/2016,24,Female,79,22/09/2015,no,NA,NA,203,0.55578371,femalenonbreeder
KR13F043,Kuruman 34,KRR,7,02/05/2017,02/05/2017,2,Female,NA,22/09/2015,no,NA,NA,588,1.609856263,breeder
KR13F043,Kuruman 34,KRR,8,09/10/2017,09/10/2017,4,Female,124,22/09/2015,no,NA,NA,748,2.047912389,breeder
KR13F043,Kuruman 34,KRR,11,06/04/2019,06/04/2019,7,Female,123,22/09/2015,no,NA,NA,1292,3.537303217,breeder
KR13F043,Kuruman 34,KRR,12,09/09/2019,09/09/2019,8,Female,120,22/09/2015,no,NA,NA,1448,3.96440794,breeder
KR13F043,Kuruman 34,KRR,13,31/03/2020,31/03/2020,8,Female,117,22/09/2015,no,NA,NA,1652,4.5229295,breeder
KR13F043,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,22/09/2015,no,NA,99,1714,4.692676249,breeder
KR13F044,Kuruman 13,KRR,4,23/09/2015,20/09/2015,22,Female,34,23/09/2015,no,NA,NA,0,0,femalenonbreeder
KR13F044,NA,KRR,NA,04/02/2016,04/02/2016,NA,Female,NA,23/09/2015,no,NA,NA,134,0.366872005,Dead
KR13F047,Kuruman 13,KRR,5,13/04/2016,12/04/2016,24,Female,51,13/04/2016,no,NA,NA,0,0,femalenonbreeder
KR13F047,NA,KRR,NA,25/07/2016,25/07/2016,NA,Female,NA,13/04/2016,no,NA,NA,103,0.281998631,Dead
KR13F050,Kuruman 13,KRR,5,14/04/2016,12/04/2016,24,Female,19,14/04/2016,no,NA,NA,0,0,femalenonbreeder
KR13F050,Kuruman 13,KRR,7,24/01/2017,23/01/2017,13,Female,100,14/04/2016,no,NA,NA,285,0.780287474,femalenonbreeder
KR13F050,Kuruman 40,KRR,9,30/04/2018,30/04/2018,1,Female,129,14/04/2016,no,NA,NA,746,2.042436687,single
KR13F050,Kuruman 40,KRR,10,16/09/2018,15/09/2018,1,Female,125,14/04/2016,no,NA,NA,885,2.422997947,single
KR13F050,Kuruman 40,KRR,11,12/04/2019,12/04/2019,1,Female,137,14/04/2016,no,NA,NA,1093,2.99247091,single
KR13F050,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,14/04/2016,no,NA,NA,1243,3.403148528,Dead
KR13F053,Kuruman 13,KRR,7,24/01/2017,23/01/2017,13,Female,71,24/01/2017,no,NA,NA,0,0,femalenonbreeder
KR13F053,Kuruman 29,KRR,9,30/04/2018,30/04/2018,1,Female,129,24/01/2017,no,NA,NA,461,1.262149213,single
KR13F053,Kuruman 29,KRR,10,15/09/2018,15/09/2018,1,Female,132,24/01/2017,no,NA,NA,599,1.639972621,single
KR13F053,Kuruman 29,KRR,12,14/10/2019,14/10/2019,1,Female,135,24/01/2017,no,NA,NA,993,2.718685832,single
KR13F053,Kuruman 29,KRR,13,06/04/2020,06/04/2020,1,Female,132,24/01/2017,no,NA,NA,1168,3.197809719,single
KR13F053,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,24/01/2017,no,NA,99,1224,3.351129363,single
KR13F055,Kuruman 13,KRR,7,24/01/2017,23/01/2017,13,Female,74,24/01/2017,no,NA,NA,0,0,femalenonbreeder
KR13F055,Kuruman 13,KRR,8,16/08/2017,14/08/2017,2,Female,103,24/01/2017,no,NA,NA,204,0.558521561,femalenonbreeder
KR13F055,NA,KRR,NA,17/03/2018,17/03/2018,NA,Female,NA,24/01/2017,no,NA,NA,417,1.141683778,Dead
KR13F058,Kuruman 39,KRR,9,06/04/2018,05/04/2018,3,Female,83,06/04/2018,no,NA,NA,0,0,femalenonbreeder
KR13F058,Kuruman 39,KRR,10,27/11/2018,27/11/2018,5,Female,93,06/04/2018,no,NA,NA,235,0.643394935,femalenonbreeder
KR13F058,Kuruman 39,KRR,11,20/03/2019,19/03/2019,5,Female,104,06/04/2018,no,NA,NA,348,0.952772074,femalenonbreeder
KR13F058,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,06/04/2018,no,NA,NA,521,1.42642026,Dead
KR19F001,Kuruman 19,KRR,7,14/02/2017,13/02/2017,8,Female,64,14/02/2017,no,NA,NA,0,0,femalenonbreeder
KR19F001,Kuruman 19,KRR,8,03/08/2017,01/08/2017,7,Female,83,14/02/2017,no,NA,NA,170,0.465434634,femalenonbreeder
KR19F001,NA,KRR,NA,17/03/2018,17/03/2018,NA,Female,NA,14/02/2017,no,NA,NA,396,1.084188912,Dead
KR19F003,Kuruman 19,KRR,7,14/02/2017,13/02/2017,8,Female,22,14/02/2017,no,NA,NA,0,0,femalenonbreeder
KR19F003,Kuruman 19,KRR,8,03/08/2017,01/08/2017,7,Female,55,14/02/2017,no,NA,NA,170,0.465434634,femalenonbreeder
KR19F003,Kuruman 19,KRR,9,24/05/2018,23/05/2018,8,Female,77,14/02/2017,no,NA,NA,464,1.270362765,femalenonbreeder
KR19F003,Kuruman 19,KRR,11,28/03/2019,25/03/2019,9,Female,93,14/02/2017,no,NA,NA,772,2.113620808,femalenonbreeder
KR19F003,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,14/02/2017,no,NA,NA,937,2.565366188,Dead
KR19F007,Kuruman 19,KRR,9,23/05/2018,23/05/2018,8,Female,69,23/05/2018,no,NA,NA,0,0,femalenonbreeder
KR19F007,Kuruman 19,KRR,10,18/11/2018,13/11/2018,6,Female,82,23/05/2018,no,NA,NA,179,0.490075291,femalenonbreeder
KR19F007,Kuruman 19,KRR,11,25/03/2019,25/03/2019,9,Female,88,23/05/2018,no,NA,NA,306,0.837782341,femalenonbreeder
KR19F007,Kuruman 19,KRR,12,15/11/2019,15/11/2019,12,Female,89,23/05/2018,no,NA,NA,541,1.481177276,femalenonbreeder
KR19F007,Kuruman 19,KRR,13,28/04/2020,28/04/2020,10,Female,86,23/05/2018,no,NA,NA,706,1.932922656,femalenonbreeder
KR19F007,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,23/05/2018,no,NA,99,740,2.026009582,femalenonbreeder
KR19F009,Kuruman 19,KRR,9,24/05/2018,23/05/2018,8,Female,91,24/05/2018,no,NA,NA,0,0,femalenonbreeder
KR19F009,Kuruman 19,KRR,10,14/11/2018,13/11/2018,6,Female,103,24/05/2018,no,NA,NA,174,0.476386037,femalenonbreeder
KR19F009,Kuruman 19,KRR,11,27/03/2019,25/03/2019,9,Female,110,24/05/2018,no,NA,NA,307,0.840520192,femalenonbreeder
KR19F009,Kuruman 19,KRR,12,18/11/2019,15/11/2019,12,Female,113,24/05/2018,no,NA,NA,543,1.486652977,femalenonbreeder
KR19F009,Kuruman 19,KRR,13,28/04/2020,28/04/2020,10,Female,104,24/05/2018,no,NA,NA,705,1.930184805,femalenonbreeder
KR19F009,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,24/05/2018,no,NA,99,739,2.023271732,femalenonbreeder
KR19F012,Kuruman 19,KRR,11,28/03/2019,25/03/2019,9,Female,85,28/03/2019,no,NA,NA,0,0,femalenonbreeder
KR19F012,Kuruman 19,KRR,12,18/11/2019,15/11/2019,12,Female,94,28/03/2019,no,NA,NA,235,0.643394935,femalenonbreeder
KR19F012,NA,KRR,NA,05/03/2020,05/03/2020,NA,Female,NA,28/03/2019,no,NA,NA,343,0.93908282,Dead
KR19F013,Kuruman 19,KRR,12,16/11/2019,15/11/2019,12,Female,56,16/11/2019,no,NA,NA,0,0,femalenonbreeder
KR19F013,NA,KRR,NA,05/03/2020,05/03/2020,NA,Female,NA,16/11/2019,no,NA,NA,110,0.301163587,Dead
KR19F015,Kuruman 19,KRR,12,17/11/2019,15/11/2019,12,Female,75,17/11/2019,no,NA,NA,0,0,femalenonbreeder
KR19F015,Kuruman 19,KRR,13,28/04/2020,28/04/2020,10,Female,72,17/11/2019,no,NA,NA,163,0.446269678,femalenonbreeder
KR19F015,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,17/11/2019,no,NA,99,197,0.539356605,femalenonbreeder
KR1F003,Kuruman 1,KRR,1,18/11/2013,17/11/2013,18,Female,62,18/11/2013,no,NA,NA,0,0,femalenonbreeder
KR1F003,Kuruman 1,KRR,2,28/07/2014,27/07/2014,10,Female,88,18/11/2013,no,NA,NA,252,0.689938398,femalenonbreeder
KR1F003,Kuruman 1,KRR,3,16/02/2015,16/02/2015,10,Female,107,18/11/2013,no,NA,NA,455,1.245722108,femalenonbreeder
KR1F003,Kuruman 1,KRR,4,15/10/2015,14/10/2015,7,Female,146,18/11/2013,no,NA,NA,696,1.905544148,femalenonbreeder
KR1F003,Kuruman 1,KRR,5,26/04/2016,26/04/2016,9,Female,144,18/11/2013,no,NA,NA,890,2.436687201,femalenonbreeder
KR1F003,NA,KRR,NA,25/07/2016,25/07/2016,NA,Female,NA,18/11/2013,no,NA,NA,980,2.683093771,Dead
KR1F004,Kuruman 1,KRR,1,18/11/2013,17/11/2013,18,Female,106,18/11/2013,no,NA,NA,0,0,femalenonbreeder
KR1F004,Kuruman 36,KRR,7,08/05/2017,08/05/2017,14,Female,135,18/11/2013,no,NA,NA,1267,3.468856947,breeder
KR1F004,Kuruman 36,KRR,8,10/10/2017,09/10/2017,14,Female,116,18/11/2013,no,NA,NA,1422,3.893223819,breeder
KR1F004,Kuruman 36,KRR,9,22/04/2018,17/04/2018,9,Female,134,18/11/2013,no,NA,NA,1616,4.424366872,breeder
KR1F004,Kuruman 36,KRR,10,13/10/2018,13/10/2018,12,Female,145,18/11/2013,no,NA,NA,1790,4.900752909,breeder
KR1F004,Kuruman 36,KRR,11,17/04/2019,15/04/2019,15,Female,132,18/11/2013,no,NA,NA,1976,5.409993155,breeder
KR1F004,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,18/11/2013,no,NA,NA,2121,5.80698152,Dead
KR1F005,Kuruman 1,KRR,1,18/11/2013,17/11/2013,18,Female,106,18/11/2013,no,NA,NA,0,0,femalenonbreeder
KR1F005,NA,KRR,NA,27/07/2014,27/07/2014,NA,Female,NA,18/11/2013,no,NA,NA,251,0.687200548,Dead
KR1F006,Kuruman 1,KRR,1,18/11/2013,17/11/2013,18,Female,92,18/11/2013,no,NA,NA,0,0,femalenonbreeder
KR1F006,Kuruman 1,KRR,2,27/07/2014,27/07/2014,10,Female,112,18/11/2013,no,NA,NA,251,0.687200548,femalenonbreeder
KR1F006,Kuruman 1,KRR,3,16/02/2015,16/02/2015,10,Female,127,18/11/2013,no,NA,NA,455,1.245722108,femalenonbreeder
KR1F006,Kuruman 1,KRR,4,16/10/2015,14/10/2015,7,Female,156,18/11/2013,no,NA,NA,697,1.908281999,femalenonbreeder
KR1F006,Kuruman 1,KRR,5,27/04/2016,26/04/2016,9,Female,162,18/11/2013,no,NA,NA,891,2.439425051,femalenonbreeder
KR1F006,Kuruman 1,KRR,7,03/05/2017,03/05/2017,4,Female,169,18/11/2013,no,NA,NA,1262,3.455167693,femalenonbreeder
KR1F006,Kuruman 1,KRR,8,09/10/2017,09/10/2017,4,Female,165,18/11/2013,no,NA,NA,1421,3.890485969,femalenonbreeder
KR1F006,Kuruman 1,KRR,9,23/03/2018,23/03/2018,4,Female,168,18/11/2013,no,NA,NA,1586,4.342231348,femalenonbreeder
KR1F006,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,18/11/2013,no,NA,NA,1761,4.821355236,Dead
KR1F007,Kuruman 1,KRR,1,18/11/2013,17/11/2013,18,Female,148,18/11/2013,no,NA,NA,0,0,breeder
KR1F007,Kuruman 1,KRR,2,27/07/2014,27/07/2014,10,Female,140,18/11/2013,no,NA,NA,251,0.687200548,breeder
KR1F007,Kuruman 1,KRR,3,17/02/2015,16/02/2015,10,Female,150,18/11/2013,no,NA,NA,456,1.248459959,breeder
KR1F007,Kuruman 1,KRR,4,16/10/2015,14/10/2015,7,Female,160,18/11/2013,no,NA,NA,697,1.908281999,breeder
KR1F007,Kuruman 1,KRR,5,26/04/2016,26/04/2016,9,Female,150,18/11/2013,no,NA,NA,890,2.436687201,breeder
KR1F007,Kuruman 1,KRR,7,03/05/2017,03/05/2017,4,Female,149,18/11/2013,no,NA,NA,1262,3.455167693,breeder
KR1F007,Kuruman 1,KRR,8,09/10/2017,09/10/2017,4,Female,148,18/11/2013,no,NA,NA,1421,3.890485969,breeder
KR1F007,Kuruman 1,KRR,9,23/03/2018,23/03/2018,4,Female,151,18/11/2013,no,NA,NA,1586,4.342231348,breeder
KR1F007,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,18/11/2013,no,NA,NA,1761,4.821355236,Dead
KR1F011,Kuruman 1,KRR,1,20/11/2013,17/11/2013,18,Female,125,20/11/2013,no,NA,NA,0,0,femalenonbreeder
KR1F011,NA,KRR,NA,27/07/2014,27/07/2014,NA,Female,NA,20/11/2013,no,NA,NA,249,0.681724846,Dead
KR1F012,Kuruman 1,KRR,1,20/11/2013,17/11/2013,18,Female,81,20/11/2013,no,NA,NA,0,0,femalenonbreeder
KR1F012,Kuruman 1,KRR,2,27/07/2014,27/07/2014,10,Female,94,20/11/2013,no,NA,NA,249,0.681724846,femalenonbreeder
KR1F012,Kuruman 1,KRR,3,17/02/2015,16/02/2015,10,Female,115,20/11/2013,no,NA,NA,454,1.242984257,femalenonbreeder
KR1F012,NA,KRR,NA,16/09/2015,16/09/2015,NA,Female,NA,20/11/2013,no,NA,NA,665,1.820670773,Dead
KR1F014,Kuruman 1,KRR,1,21/11/2013,17/11/2013,18,Female,107,21/11/2013,no,NA,NA,0,0,femalenonbreeder
KR1F014,Kuruman 22,KRR,4,27/09/2015,27/09/2015,1,Female,144,21/11/2013,no,NA,NA,675,1.848049281,single
KR1F014,Kuruman 22,KRR,5,17/03/2016,17/03/2016,1,Female,142,21/11/2013,no,NA,NA,847,2.318959617,single
KR1F014,Kuruman 22,KRR,7,13/02/2017,13/02/2017,1,Female,154,21/11/2013,no,NA,NA,1180,3.230663929,single
KR1F014,NA,KRR,NA,31/07/2017,31/07/2017,NA,Female,NA,21/11/2013,no,NA,NA,1348,3.690622861,Dead
KR1F015,Kuruman 1,KRR,1,22/11/2013,17/11/2013,18,Female,78,22/11/2013,Paired,04/05/2016,NA,0,0,femalenonbreeder
KR1F015,Kuruman 1,KRR,2,27/07/2014,27/07/2014,10,Female,86,22/11/2013,Paired,04/05/2016,NA,247,0.676249144,femalenonbreeder
KR1F015,Kuruman 1,KRR,3,17/02/2015,16/02/2015,10,Female,106,22/11/2013,Paired,04/05/2016,NA,452,1.237508556,femalenonbreeder
KR1F015,Kuruman 24,KRR,4,16/10/2015,14/10/2015,1,Female,102,22/11/2013,Paired,04/05/2016,NA,693,1.897330595,single
KR1F015,Kuruman 24,KRR,5,03/05/2016,02/05/2016,1,Female,115,22/11/2013,Paired,04/05/2016,NA,893,2.444900753,single
KR1F015,NA,KRR,NA,11/06/2016,11/06/2016,NA,Female,NA,22/11/2013,Paired,04/05/2016,99,932,2.551676934,single
KR1F018,Kuruman 1,KRR,2,27/07/2014,27/07/2014,10,Female,37,27/07/2014,no,NA,NA,0,0,femalenonbreeder
KR1F018,Kuruman 1,KRR,3,16/02/2015,16/02/2015,10,Female,86,27/07/2014,no,NA,NA,204,0.558521561,femalenonbreeder
KR1F018,Kuruman 1,KRR,4,15/10/2015,14/10/2015,7,Female,144,27/07/2014,no,NA,NA,445,1.2183436,femalenonbreeder
KR1F018,Kuruman 1,KRR,5,27/04/2016,26/04/2016,9,Female,148,27/07/2014,no,NA,NA,640,1.752224504,femalenonbreeder
KR1F018,NA,KRR,NA,25/07/2016,25/07/2016,NA,Female,NA,27/07/2014,no,NA,NA,729,1.995893224,Dead
KR1F019,Kuruman 1,KRR,2,28/07/2014,27/07/2014,10,Female,37,28/07/2014,no,NA,NA,0,0,femalenonbreeder
KR1F019,Kuruman 1,KRR,3,17/02/2015,16/02/2015,10,Female,87,28/07/2014,no,NA,NA,204,0.558521561,femalenonbreeder
KR1F019,Kuruman 1,KRR,4,15/10/2015,14/10/2015,7,Female,127,28/07/2014,no,NA,NA,444,1.215605749,femalenonbreeder
KR1F019,Kuruman 1,KRR,5,27/04/2016,26/04/2016,9,Female,119,28/07/2014,no,NA,NA,639,1.749486653,femalenonbreeder
KR1F019,Kuruman 33,KRR,7,07/03/2017,06/03/2017,2,Female,169,28/07/2014,no,NA,NA,953,2.6091718,breeder
KR1F019,Kuruman 33,KRR,8,12/09/2017,12/09/2017,4,Female,153,28/07/2014,no,NA,NA,1142,3.126625599,breeder
KR1F019,Kuruman 33,KRR,10,17/10/2018,15/10/2018,5,Female,147,28/07/2014,no,NA,NA,1542,4.221765914,breeder
KR1F019,Kuruman 33,KRR,11,15/04/2019,15/04/2019,7,Female,158,28/07/2014,no,NA,NA,1722,4.714579055,breeder
KR1F019,Kuruman 33,KRR,12,07/10/2019,07/10/2019,7,Female,140,28/07/2014,no,NA,NA,1897,5.193702943,breeder
KR1F019,Kuruman 33,KRR,13,15/04/2020,15/04/2020,6,Female,142,28/07/2014,no,NA,NA,2088,5.716632444,breeder
KR1F019,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,28/07/2014,no,NA,99,2135,5.845311431,breeder
KR1F020,Kuruman 1,KRR,5,27/04/2016,26/04/2016,9,Female,42,27/04/2016,no,NA,NA,0,0,femalenonbreeder
KR1F020,NA,KRR,NA,25/07/2016,25/07/2016,NA,Female,NA,27/04/2016,no,NA,NA,89,0.24366872,Dead
KR1F021,Kuruman 1,KRR,5,27/04/2016,26/04/2016,9,Female,66,27/04/2016,no,NA,NA,0,0,femalenonbreeder
KR1F021,NA,KRR,NA,25/07/2016,25/07/2016,NA,Female,NA,27/04/2016,no,NA,NA,89,0.24366872,Dead
KR1F022,Kuruman 1,KRR,7,03/05/2017,03/05/2017,4,Female,78,03/05/2017,no,NA,NA,0,0,femalenonbreeder
KR1F022,Kuruman 1,KRR,8,09/10/2017,09/10/2017,4,Female,112,03/05/2017,no,NA,NA,159,0.435318275,femalenonbreeder
KR1F022,Kuruman 1,KRR,9,23/03/2018,23/03/2018,4,Female,134,03/05/2017,no,NA,NA,324,0.887063655,femalenonbreeder
KR1F022,Kuruman 42,KRR,10,15/10/2018,15/10/2018,3,Female,142,03/05/2017,no,NA,NA,530,1.451060917,breeder
KR1F022,Kuruman 42,KRR,11,12/03/2019,12/03/2019,6,Female,122,03/05/2017,no,NA,NA,678,1.856262834,breeder
KR1F022,Kuruman 42,KRR,12,07/10/2019,06/10/2019,7,Female,138,03/05/2017,no,NA,NA,887,2.428473648,breeder
KR1F022,Kuruman 42,KRR,13,09/03/2020,08/03/2020,7,Female,140,03/05/2017,no,NA,NA,1041,2.850102669,breeder
KR1F022,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,03/05/2017,no,NA,99,1125,3.080082136,breeder
KR20F007,Kuruman 20,KRR,8,02/08/2017,01/08/2017,10,Female,46,02/08/2017,no,NA,NA,0,0,femalenonbreeder
KR20F007,Kuruman 20,KRR,9,11/05/2018,09/05/2018,13,Female,91,02/08/2017,no,NA,NA,282,0.772073922,femalenonbreeder
KR20F007,Kuruman 20,KRR,10,23/09/2018,21/09/2018,14,Female,104,02/08/2017,no,NA,NA,417,1.141683778,femalenonbreeder
KR20F007,NA,KRR,NA,09/03/2019,09/03/2019,NA,Female,NA,02/08/2017,no,NA,NA,584,1.59890486,Dead
KR20F009,Kuruman 20,KRR,9,13/05/2018,09/05/2018,13,Female,60,13/05/2018,no,NA,NA,0,0,femalenonbreeder
KR20F009,Kuruman 20,KRR,10,22/09/2018,21/09/2018,14,Female,80,13/05/2018,no,NA,NA,132,0.361396304,femalenonbreeder
KR20F009,Kuruman 20,KRR,11,27/03/2019,25/03/2019,17,Female,87,13/05/2018,no,NA,NA,318,0.87063655,femalenonbreeder
KR20F009,Kuruman 51,KRR,13,24/03/2020,23/03/2020,1,Female,112,13/05/2018,no,NA,NA,681,1.864476386,single
KR20F009,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,13/05/2018,no,NA,99,750,2.05338809,single
KR20F011,Kuruman 20,KRR,9,12/05/2018,09/05/2018,13,Female,80,12/05/2018,no,NA,NA,0,0,femalenonbreeder
KR20F011,Kuruman 20,KRR,10,22/09/2018,21/09/2018,14,Female,99,12/05/2018,no,NA,NA,133,0.364134155,femalenonbreeder
KR20F011,Kuruman 20,KRR,11,26/03/2019,25/03/2019,17,Female,115,12/05/2018,no,NA,NA,318,0.87063655,femalenonbreeder
KR20F011,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,12/05/2018,no,NA,NA,485,1.327857632,Dead
KR20F012,Kuruman 20,KRR,9,12/05/2018,09/05/2018,13,Female,58,12/05/2018,no,NA,NA,0,0,femalenonbreeder
KR20F012,Kuruman 20,KRR,10,23/09/2018,21/09/2018,14,Female,84,12/05/2018,no,NA,NA,134,0.366872005,femalenonbreeder
KR20F012,Kuruman 20,KRR,11,25/03/2019,25/03/2019,17,Female,93,12/05/2018,no,NA,NA,317,0.8678987,femalenonbreeder
KR20F012,Kuruman 20,KRR,13,06/04/2020,06/04/2020,19,Female,124,12/05/2018,no,NA,NA,695,1.902806297,femalenonbreeder
KR20F012,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,12/05/2018,no,NA,99,751,2.056125941,femalenonbreeder
KR20F013,Kuruman 20,KRR,9,09/05/2018,09/05/2018,13,Female,71,09/05/2018,no,NA,NA,0,0,femalenonbreeder
KR20F013,Kuruman 20,KRR,10,21/09/2018,21/09/2018,14,Female,78,09/05/2018,no,NA,NA,135,0.369609856,femalenonbreeder
KR20F013,Kuruman 20,KRR,11,26/03/2019,25/03/2019,17,Female,100,09/05/2018,no,NA,NA,321,0.878850103,femalenonbreeder
KR20F013,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,09/05/2018,no,NA,NA,488,1.336071184,Dead
KR20F015,Kuruman 20,KRR,11,26/03/2019,25/03/2019,17,Female,54,26/03/2019,no,NA,NA,0,0,femalenonbreeder
KR20F015,Kuruman 20,KRR,13,07/04/2020,06/04/2020,19,Female,105,26/03/2019,no,NA,NA,378,1.034907598,femalenonbreeder
KR20F015,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,26/03/2019,no,NA,99,433,1.185489391,femalenonbreeder
KR20F018,Kuruman 20,KRR,11,28/03/2019,25/03/2019,17,Female,25,28/03/2019,no,NA,NA,0,0,femalenonbreeder
KR20F018,Kuruman 20,KRR,13,06/04/2020,06/04/2020,19,Female,105,28/03/2019,no,NA,NA,375,1.026694045,femalenonbreeder
KR20F018,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,28/03/2019,no,NA,99,431,1.180013689,femalenonbreeder
KR20F020,Kuruman 20,KRR,13,06/04/2020,06/04/2020,19,Female,82,06/04/2020,no,NA,NA,0,0,femalenonbreeder
KR20F020,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,06/04/2020,no,NA,99,56,0.153319644,femalenonbreeder
KR20F022,Kuruman 20,KRR,13,07/04/2020,06/04/2020,19,Female,87,07/04/2020,no,NA,NA,0,0,femalenonbreeder
KR20F022,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,07/04/2020,no,NA,99,55,0.150581793,femalenonbreeder
KR20F023,Kuruman 20,KRR,13,07/04/2020,06/04/2020,19,Female,72,07/04/2020,no,NA,NA,0,0,femalenonbreeder
KR20F023,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,07/04/2020,no,NA,99,55,0.150581793,femalenonbreeder
