YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECIPTATION_mmday,HUMIDITY_2m,SITE
1993,3,7,33.76,22.9,28.41,16.55,10.86,KRR
1993,3,8,34.78,21.4,27.87,0.02,7.32,KRR
1993,3,9,35.26,18.81,27.46,0.01,6.65,KRR
1993,3,10,37.12,22.3,29.5,0.91,7.51,KRR
1993,3,11,36.81,21.54,29.72,1.4,8.06,KRR
1993,3,12,34.8,21.48,28.01,0.03,7.2,KRR
1993,3,13,36.37,19.16,27.79,0,5.68,KRR
1993,3,14,36.04,20.41,27.87,0.22,6.84,KRR
1993,3,15,36.55,19.58,27.91,0,5.92,KRR
1993,3,16,37.17,20.91,28.69,1.07,7.26,KRR
1993,3,17,31.31,22.26,26.36,7.52,10.86,KRR
1993,3,18,30.58,20.46,24.77,0.03,10.01,KRR
1993,3,19,31.91,18.82,25.76,0.01,8.61,KRR
1993,3,20,34.41,20.95,27.83,0,7.81,KRR
1993,3,21,33.76,21.08,26.67,1.31,8.48,KRR
1993,3,22,28.7,18.95,23.59,1.82,8.79,KRR
1993,3,23,32.23,16.05,23.93,0,6.65,KRR
1993,3,24,33.4,16.37,24.58,0,6.23,KRR
1993,3,25,34.92,16.08,25.59,0,5.98,KRR
1993,3,26,35.94,18.35,28.1,0,6.59,KRR
1993,3,27,34.76,22.33,28.31,0.01,7.08,KRR
1993,3,28,34.11,21.65,27.74,0.22,7.26,KRR
1993,3,29,30.93,22.15,26.54,1.03,8.61,KRR
1993,3,30,32.61,19,25.25,0,8,KRR
1993,3,31,31.98,14.78,23.02,0,4.33,KRR
1993,4,1,33.55,15.04,24.97,0,3.72,KRR
1993,4,2,33.9,16.4,25.46,2.94,6.47,KRR
1993,4,3,33.98,19.62,26.24,0.01,7.87,KRR
1993,4,4,33.21,19.94,26.02,0,6.41,KRR
1993,4,5,31.56,18.78,25.04,0.57,5.92,KRR
1993,4,6,28.93,16.45,23.16,0.41,8.67,KRR
1993,4,7,31.91,13.65,22.92,0,5.8,KRR
1993,4,8,33.33,19.26,25.46,0.02,7.14,KRR
1993,4,9,28.51,14.97,21.11,0,4.39,KRR
1993,4,10,33.25,13.54,22.92,0,4.52,KRR
1993,4,11,28.4,9.26,18.51,1.06,4.76,KRR
1993,4,12,17.62,7.62,11.71,0.02,5,KRR
1993,4,13,20.76,5.53,12.82,0,4.27,KRR
1993,4,14,25.79,7.35,16.07,0,2.87,KRR
1993,4,15,28.68,9.19,18.33,0,2.75,KRR
1993,4,16,30.03,11.12,20.26,0,4.88,KRR
1993,4,17,26.23,11.7,18.25,0,5.13,KRR
1993,4,18,26.79,8.57,16.92,0,3.3,KRR
1993,4,19,28.58,8.65,18.94,0,2.93,KRR
1993,4,20,31.05,10.72,20.76,0,3.11,KRR
1993,4,21,32.85,13.65,23.05,0.01,3.66,KRR
1993,4,22,33.08,14.23,23.77,0,5,KRR
1993,4,23,31.23,17.13,23.65,0.3,6.65,KRR
1993,4,24,31.01,15.13,22.76,0.16,6.41,KRR
1993,4,25,30.27,16.16,22.76,0.96,6.41,KRR
1993,4,26,26.98,16.93,21.3,0.97,7.63,KRR
1993,4,27,30.12,16.6,21.87,1.01,7.69,KRR
1993,4,28,26.12,12.63,18.46,0.02,5.8,KRR
1993,4,29,25.15,8.73,15.71,0,3.48,KRR
1993,4,30,25.73,6.9,16.51,0,2.2,KRR
1993,5,1,28.19,9,18.03,0,3.23,KRR
1993,5,2,21.6,10.29,16.32,5.29,6.65,KRR
1993,5,3,22.51,7.4,14.61,0,4.94,KRR
1993,5,4,27.4,8.49,17.3,0,4.27,KRR
1993,5,5,29.4,11.62,19.2,0,4.27,KRR
1993,5,6,28.18,12.31,18.87,0,3.36,KRR
1993,5,7,25.82,9.23,16.67,0,2.99,KRR
1993,5,8,27.19,8.9,18.21,0,4.03,KRR
1993,5,9,27.61,14.12,19.72,0,3.85,KRR
1993,5,10,27.75,9.7,18.37,0,2.69,KRR
1993,5,11,29.76,10.77,19.23,0,2.5,KRR
1993,5,12,29.67,9.08,19.36,0,3.36,KRR
1993,5,13,31.9,12.23,20.45,1.41,3.85,KRR
1993,5,14,23.29,12.41,17.32,0.55,6.84,KRR
1993,5,15,25.31,8.87,15.58,0,4.94,KRR
1993,5,16,25.55,6.47,15.06,0,2.93,KRR
1993,5,17,27.05,8.99,17.07,0,3.3,KRR
1993,5,18,27.57,9.31,18.36,0,3.36,KRR
1993,5,19,27.59,9.51,19.26,0,3.23,KRR
1993,5,20,28.37,10.55,19.69,0,3.36,KRR
1993,5,21,28.89,11.42,20.22,0,3.66,KRR
1993,5,22,28.15,11.37,18.68,0,4.03,KRR
1993,5,23,25.02,10.42,16.19,0,3.54,KRR
1993,5,24,26.94,8.9,17.3,0,3.66,KRR
1993,5,25,26.29,10.23,16.74,0,3.85,KRR
1993,5,26,20.06,6.73,12.53,0.01,5.68,KRR
1993,5,27,18.51,3.52,10.27,0,3.85,KRR
1993,5,28,19.17,4.42,10.72,0,3.72,KRR
1993,5,29,21.26,3.19,11.33,0,3.6,KRR
1993,5,30,22.75,4.93,13.96,0,3.05,KRR
1993,5,31,23.93,5.82,15.01,0,2.5,KRR
1993,6,1,25.2,6.17,15.35,0,2.44,KRR
1993,6,2,26.8,7.8,16.12,0,2.81,KRR
1993,6,3,17.15,6.66,11.49,0,5.55,KRR
1993,6,4,19.7,3.85,11.08,0,3.17,KRR
1993,6,5,22.67,4.48,12.43,0,3.91,KRR
1993,6,6,24.43,6.22,14.23,0,4.33,KRR
1993,6,7,26.21,7.06,16.33,0,3.48,KRR
1993,6,8,27.2,8.57,16.81,0,3.42,KRR
1993,6,9,26.78,8.74,16.01,0,3.11,KRR
1993,6,10,26.08,7.96,15.56,0.03,3.42,KRR
1993,6,11,13.91,3.46,8.13,0.01,3.78,KRR
1993,6,12,13.92,1.84,6.83,0,3.54,KRR
1993,6,13,17.49,1.44,9.49,0,3.54,KRR
1993,6,14,18.7,2.47,10.95,0,3.42,KRR
1993,6,15,20.15,2.86,12.05,0,2.87,KRR
1993,6,16,21.83,4.21,12.73,0,2.5,KRR
1993,6,17,22.3,5.29,12.83,0,2.2,KRR
1993,6,18,23.3,4.8,12.04,0,2.26,KRR
1993,6,19,18.38,2.58,9.12,0,2.38,KRR
1993,6,20,20.17,0.73,8.91,0,2.08,KRR
1993,6,21,20.72,1.82,11.37,0,2.2,KRR
1993,6,22,22.51,2.55,11.63,0,2.26,KRR
1993,6,23,23.27,3.19,12.53,0,2.08,KRR
1993,6,24,23.1,4.56,12.44,0,2.08,KRR
1993,6,25,21.3,4.85,11.68,0,2.87,KRR
1993,6,26,20.41,6.09,12.37,0,4.46,KRR
1993,6,27,21.91,6.96,14.02,0.05,4.7,KRR
