"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","CaptureStart","CaptureEnd","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state","id"
"KR10M011","Kuruman 10","KRR",5,"27/04/2016",2016-04-25,"27/04/2016",10,"Male",74,116.8075972,2016-04-25,NA,0,0,"ingroupnonbreeder","1","51"
"KR10M011",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2016-04-25,NA,91,0.249144422,"Disappeared","2","51"
"KR10M012","Kuruman 10","KRR",5,"26/04/2016",2016-04-25,"27/04/2016",10,"Male",23,116.8075972,2016-04-25,NA,0,0,"ingroupnonbreeder","1","52"
"KR10M012",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2016-04-25,NA,91,0.249144422,"Disappeared","2","52"
"KR27M001","Kuruman 27","KRR",6,"25/07/2016",2016-07-25,"25/07/2016",3,"Male",61,25.29445336,2016-07-25,NA,0,0,"ingroupnonbreeder","1","53"
"KR27M001","Kuruman 27","KRR",7,"05/02/2017",2017-02-05,"07/02/2017",11,"Male",106,209.6293089,2016-07-25,NA,195,0.533880903,"ingroupnonbreeder","1","53"
"KR27M001","Kuruman 27","KRR",8,"07/08/2017",2017-08-07,"11/08/2017",12,"Male",123,1.34743409,2016-07-25,NA,378,1.034907598,"ingroupnonbreeder","1","53"
"KR27M001",NA,"KRR",NA,"17/03/2018",2018-03-17,NA,NA,"Male",NA,NA,2016-07-25,NA,600,1.642710472,"Disappeared","2","53"
"L14M028","Lonely 14","Lonely",6,"10/09/2016",2016-09-09,"10/09/2016",9,"Male",65,4.678070845,2016-09-09,NA,0,0,"ingroupnonbreeder","1","54"
"L14M028","Lonely 14","Lonely",7,"30/05/2017",2017-05-30,"01/06/2017",13,"Male",114,75.0055436,2016-09-09,NA,263,0.720054757,"ingroupnonbreeder","1","54"
"L14M028","Lonely 14","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-09,99,327,0.895277207,"ingroupnonbreeder","99","54"
"L13M031","Lonely 13","Lonely",6,"10/09/2016",2016-09-10,"12/09/2016",8,"Male",94,4.678070845,2016-09-10,NA,0,0,"ingroupnonbreeder","1","55"
"L13M031","Lonely 13","Lonely",7,"05/06/2017",2017-06-05,"07/06/2017",10,"Male",121,52.75207139,2016-09-10,NA,268,0.733744011,"ingroupnonbreeder","1","55"
"L13M031","Lonely 13","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-10,99,326,0.892539357,"ingroupnonbreeder","99","55"
"L16M011","Lonely 16","Lonely",6,"16/09/2016",2016-09-16,"17/09/2016",9,"Male",36,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","56"
"L16M011","Lonely 16","Lonely",7,"27/06/2017",2017-06-27,"29/06/2017",12,"Male",96,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder","1","56"
"L16M011","Lonely 16","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder","99","56"
"L16M012","Lonely 16","Lonely",6,"17/09/2016",2016-09-16,"17/09/2016",9,"Male",30,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","57"
"L16M012","Lonely 16","Lonely",7,"27/06/2017",2017-06-27,"29/06/2017",12,"Male",90,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder","1","57"
"L16M012","Lonely 16","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder","99","57"
"L16M014","Lonely 16","Lonely",6,"17/09/2016",2016-09-16,"17/09/2016",9,"Male",73,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","58"
"L16M014","Lonely 16","Lonely",7,"28/06/2017",2017-06-27,"29/06/2017",12,"Male",99,52.75207139,2016-09-16,NA,285,0.780287474,"ingroupnonbreeder","1","58"
"L16M014","Lonely 16","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder","99","58"
"L46M016","Lonely 46","Lonely",6,"16/09/2016",2016-09-16,"18/09/2016",10,"Male",64,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","59"
"L46M016","Lonely 46","Lonely",7,"27/06/2017",2017-06-27,"01/07/2017",12,"Male",106,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder","1","59"
"L46M016","Lonely 46","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder","99","59"
"L46M018","Lonely 46","Lonely",6,"16/09/2016",2016-09-16,"18/09/2016",10,"Male",90,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","60"
"L46M018","Lonely 46","Lonely",7,"27/06/2017",2017-06-27,"01/07/2017",12,"Male",127,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder","1","60"
"L46M018","Lonely 46","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder","99","60"
"L46M019","Lonely 46","Lonely",6,"16/09/2016",2016-09-16,"18/09/2016",10,"Male",43,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","61"
"L46M019","Lonely 46","Lonely",7,"28/06/2017",2017-06-27,"01/07/2017",12,"Male",105,52.75207139,2016-09-16,NA,285,0.780287474,"ingroupnonbreeder","1","61"
"L46M019","Lonely 46","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder","99","61"
"L49M003","Lonely 49","Lonely",6,"16/09/2016",2016-09-16,"18/09/2016",10,"Male",88,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","62"
"L49M003",NA,"Lonely",NA,"30/05/2017",2017-05-30,NA,10,"Male",NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared","2","62"
"L49M004","Lonely 49","Lonely",6,"16/09/2016",2016-09-16,"18/09/2016",10,"Male",53,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","63"
"L49M004",NA,"Lonely",NA,"30/05/2017",2017-05-30,NA,10,"Male",NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared","2","63"
"L49M006","Lonely 49","Lonely",6,"17/09/2016",2016-09-16,"18/09/2016",10,"Male",82,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder","1","64"
"L49M006",NA,"Lonely",NA,"30/05/2017",2017-05-30,NA,10,"Male",NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared","2","64"
"L40M007","Lonely 40","Lonely",6,"22/09/2016",2016-09-22,"23/09/2016",10,"Male",88,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder","1","65"
"L40M007","Lonely 40","Lonely",7,"21/06/2017",2017-06-21,"22/06/2017",12,"Male",122,52.75207139,2016-09-22,NA,272,0.744695414,"ingroupnonbreeder","1","65"
"L40M007","Lonely 40","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder","99","65"
"L40M011","Lonely 40","Lonely",6,"22/09/2016",2016-09-22,"23/09/2016",10,"Male",41,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder","1","66"
"L40M011","Lonely 40","Lonely",7,"21/06/2017",2017-06-21,"22/06/2017",12,"Male",108,52.75207139,2016-09-22,NA,272,0.744695414,"ingroupnonbreeder","1","66"
"L40M011","Lonely 40","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder","99","66"
"L48M002","Lonely 48","Lonely",6,"22/09/2016",2016-09-22,"23/09/2016",6,"Male",73,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder","1","67"
"L48M002","Lonely 48","Lonely",7,"22/06/2017",2017-06-21,"23/06/2017",11,"Male",130,52.75207139,2016-09-22,NA,273,0.747433265,"ingroupnonbreeder","1","67"
"L48M002","Lonely 48","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder","99","67"
"L48M003","Lonely 48","Lonely",6,"22/09/2016",2016-09-22,"23/09/2016",6,"Male",95,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder","1","68"
"L48M003","Lonely 48","Lonely",7,"22/06/2017",2017-06-21,"23/06/2017",11,"Male",128,52.75207139,2016-09-22,NA,273,0.747433265,"ingroupnonbreeder","1","68"
"L48M003","Lonely 48","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder","99","68"
"L48M004","Lonely 48","Lonely",6,"22/09/2016",2016-09-22,"23/09/2016",6,"Male",79,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder","1","69"
"L48M004","Lonely 48","Lonely",7,"22/06/2017",2017-06-21,"23/06/2017",11,"Male",111,52.75207139,2016-09-22,NA,273,0.747433265,"ingroupnonbreeder","1","69"
"L48M004","Lonely 48","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder","99","69"
"L48M005","Lonely 48","Lonely",6,"23/09/2016",2016-09-22,"23/09/2016",6,"Male",46,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder","1","70"
"L48M005","Lonely 48","Lonely",7,"23/06/2017",2017-06-21,"23/06/2017",11,"Male",77,52.75207139,2016-09-22,NA,274,0.750171116,"ingroupnonbreeder","1","70"
"L48M005","Lonely 48","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder","99","70"
"L20M007","Lonely 20","Lonely",6,"07/10/2016",2016-10-06,"08/10/2016",11,"Male",59,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder","1","71"
"L20M007","Lonely 20","Lonely",7,"20/07/2017",2017-07-20,"22/07/2017",10,"Male",115,2.493346736,2016-10-06,NA,287,0.785763176,"ingroupnonbreeder","1","71"
"L20M007","Lonely 20","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder","99","71"
"L20M008","Lonely 20","Lonely",6,"07/10/2016",2016-10-06,"08/10/2016",11,"Male",67,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder","1","72"
"L20M008","Lonely 20","Lonely",7,"21/07/2017",2017-07-20,"22/07/2017",10,"Male",113,2.493346736,2016-10-06,NA,288,0.788501027,"ingroupnonbreeder","1","72"
"L20M008","Lonely 20","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder","99","72"
"L20M009","Lonely 20","Lonely",6,"08/10/2016",2016-10-06,"08/10/2016",11,"Male",60,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder","1","73"
"L20M009","Lonely 20","Lonely",7,"20/07/2017",2017-07-20,"22/07/2017",10,"Male",115,2.493346736,2016-10-06,NA,287,0.785763176,"ingroupnonbreeder","1","73"
"L20M009","Lonely 20","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder","99","73"
"L26M006","Lonely 26","Lonely",6,"07/10/2016",2016-10-06,"09/10/2016",10,"Male",75,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder","1","74"
"L26M006","Lonely 26","Lonely",7,"14/07/2017",2017-07-13,"16/07/2017",10,"Male",116,2.493346736,2016-10-06,NA,281,0.769336071,"ingroupnonbreeder","1","74"
"L26M006","Lonely 26","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder","99","74"
"L26M009","Lonely 26","Lonely",6,"08/10/2016",2016-10-06,"09/10/2016",10,"Male",33,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder","1","75"
"L26M009","Lonely 26","Lonely",7,"14/07/2017",2017-07-13,"16/07/2017",10,"Male",95,2.493346736,2016-10-06,NA,281,0.769336071,"ingroupnonbreeder","1","75"
"L26M009","Lonely 26","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder","99","75"
"KR20M001","Kuruman 20","KRR",7,"17/01/2017",2017-01-17,"19/01/2017",7,"Male",79,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder","1","76"
"KR20M001","Kuruman 20","KRR",8,"02/08/2017",2017-08-01,"03/08/2017",10,"Male",108,1.34743409,2017-01-17,NA,197,0.539356605,"ingroupnonbreeder","1","76"
"KR20M001",NA,"KRR",NA,"17/03/2018",2018-03-17,NA,NA,"Male",NA,NA,2017-01-17,NA,424,1.160848734,"Disappeared","2","76"
"KR20M002","Kuruman 20","KRR",7,"19/01/2017",2017-01-17,"19/01/2017",7,"Male",26,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder","1","77"
"KR20M002","Kuruman 20","KRR",8,"01/08/2017",2017-08-01,"03/08/2017",10,"Male",77,1.34743409,2017-01-17,NA,196,0.536618754,"ingroupnonbreeder","1","77"
"KR20M002","Kuruman 20","KRR",9,"09/05/2018",2018-05-09,"14/05/2018",13,"Male",117,124.3583704,2017-01-17,NA,477,1.305954825,"ingroupnonbreeder","1","77"
"KR20M002","Kuruman 20","KRR",10,"21/09/2018",2018-09-21,"27/09/2018",14,"Male",109,3.838321871,2017-01-17,NA,612,1.675564682,"ingroupnonbreeder","1","77"
"KR20M002","Kuruman 20","KRR",11,"25/03/2019",2019-03-25,"28/03/2019",17,"Male",135,69.35182863,2017-01-17,NA,797,2.182067077,"ingroupnonbreeder","1","77"
"KR20M002",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Male",NA,NA,2017-01-17,NA,965,2.64202601,"Disappeared","2","77"
"KR20M003","Kuruman 20","KRR",7,"19/01/2017",2017-01-17,"19/01/2017",7,"Male",26,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder","1","78"
"KR20M003","Kuruman 20","KRR",8,"02/08/2017",2017-08-01,"03/08/2017",10,"Male",86,1.34743409,2017-01-17,NA,197,0.539356605,"ingroupnonbreeder","1","78"
"KR20M003","Kuruman 20","KRR",9,"11/05/2018",2018-05-09,"14/05/2018",13,"Male",134,124.3583704,2017-01-17,NA,479,1.311430527,"ingroupnonbreeder","1","78"
"KR20M003","Kuruman 20","KRR",10,"22/09/2018",2018-09-21,"27/09/2018",14,"Male",130,3.838321871,2017-01-17,NA,613,1.678302533,"ingroupnonbreeder","1","78"
"KR20M003",NA,"KRR",NA,"09/03/2019",2019-03-09,NA,NA,"Male",NA,NA,2017-01-17,NA,781,2.138261465,"Disappeared","2","78"
"KR20M004","Kuruman 20","KRR",7,"19/01/2017",2017-01-17,"19/01/2017",7,"Male",29,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder","1","79"
"KR20M004","Kuruman 20","KRR",8,"02/08/2017",2017-08-01,"03/08/2017",10,"Male",80,1.34743409,2017-01-17,NA,197,0.539356605,"ingroupnonbreeder","1","79"
"KR20M004",NA,"KRR",NA,"17/03/2018",2018-03-17,NA,NA,"Male",NA,NA,2017-01-17,NA,424,1.160848734,"Disappeared","2","79"
"KR20M005","Kuruman 20","KRR",7,"18/01/2017",2017-01-17,"19/01/2017",7,"Male",29,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder","1","80"
"KR20M005","Kuruman 20","KRR",8,"01/08/2017",2017-08-01,"03/08/2017",10,"Male",95,1.34743409,2017-01-17,NA,196,0.536618754,"ingroupnonbreeder","1","80"
"KR20M005","Kuruman 20","KRR",9,"10/05/2018",2018-05-09,"14/05/2018",13,"Male",140,124.3583704,2017-01-17,NA,478,1.308692676,"ingroupnonbreeder","1","80"
"KR20M005","Kuruman 20","KRR",10,"21/09/2018",2018-09-21,"27/09/2018",14,"Male",142,3.838321871,2017-01-17,NA,612,1.675564682,"ingroupnonbreeder","1","80"
"KR20M005","Kuruman 20","KRR",11,"25/03/2019",2019-03-25,"28/03/2019",17,"Male",160,69.35182863,2017-01-17,NA,797,2.182067077,"ingroupnonbreeder","1","80"
"KR20M005",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Male",NA,NA,2017-01-17,NA,965,2.64202601,"Disappeared","2","80"
"KR13M052","Kuruman 13","KRR",7,"24/01/2017",2017-01-23,"26/01/2017",13,"Male",76,133.174221,2017-01-23,NA,0,0,"ingroupnonbreeder","1","81"
"KR13M052",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2017-01-23,NA,189,0.517453799,"Disappeared","2","81"
"KR13M054","Kuruman 13","KRR",7,"24/01/2017",2017-01-23,"26/01/2017",13,"Male",96,133.174221,2017-01-23,NA,0,0,"ingroupnonbreeder","1","82"
"KR13M054","Kuruman 28","KRR",7,"23/05/2017",2017-05-23,"23/05/2017",3,"Male",NA,75.0055436,2017-01-23,NA,120,0.328542094,"Disappeared","2","82"
"KR13M057","Kuruman 13","KRR",7,"24/01/2017",2017-01-23,"26/01/2017",13,"Male",77,133.174221,2017-01-23,NA,0,0,"ingroupnonbreeder","1","83"
"KR13M057",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2017-01-23,NA,189,0.517453799,"Disappeared","2","83"
"KR16M001","Kuruman 16","KRR",7,"31/01/2017",2017-01-30,"01/02/2017",4,"Male",56,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder","1","84"
"KR16M001",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2017-01-30,NA,182,0.498288843,"Disappeared","2","84"
"KR16M002","Kuruman 16","KRR",7,"01/02/2017",2017-01-30,"01/02/2017",4,"Male",50,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder","1","85"
"KR16M002",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2017-01-30,NA,182,0.498288843,"Disappeared","2","85"
"KR16M003","Kuruman 16","KRR",7,"01/02/2017",2017-01-30,"01/02/2017",4,"Male",50,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder","1","86"
"KR16M003",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2017-01-30,NA,182,0.498288843,"Disappeared","2","86"
"KR26M001","Kuruman 26","KRR",7,"31/01/2017",2017-01-30,"01/02/2017",5,"Male",62,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder","1","87"
"KR26M001","Kuruman 26","KRR",8,"07/08/2017",2017-08-07,"09/08/2017",9,"Male",109,1.34743409,2017-01-30,NA,189,0.517453799,"ingroupnonbreeder","1","87"
"KR26M001","Kuruman 26","KRR",9,"01/04/2018",2018-03-29,"01/04/2018",15,"Male",150,121.7158381,2017-01-30,NA,426,1.166324435,"ingroupnonbreeder","1","87"
"KR26M001",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Male",NA,NA,2017-01-30,NA,592,1.620807666,"Disappeared","2","87"
"KR26M003","Kuruman 26","KRR",7,"31/01/2017",2017-01-30,"01/02/2017",5,"Male",58,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder","1","88"
"KR26M003","Kuruman 26","KRR",8,"07/08/2017",2017-08-07,"09/08/2017",9,"Male",98,1.34743409,2017-01-30,NA,189,0.517453799,"ingroupnonbreeder","1","88"
"KR26M003","Kuruman 26","KRR",9,"31/03/2018",2018-03-29,"01/04/2018",15,"Male",150,121.7158381,2017-01-30,NA,425,1.163586585,"ingroupnonbreeder","1","88"
"KR26M003",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Male",NA,NA,2017-01-30,NA,592,1.620807666,"Disappeared","2","88"
"KR27M004","Kuruman 27","KRR",7,"06/02/2017",2017-02-05,"07/02/2017",11,"Male",28,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder","1","89"
"KR27M004","Kuruman 27","KRR",8,"09/08/2017",2017-08-07,"11/08/2017",12,"Male",85,1.34743409,2017-02-05,NA,185,0.506502396,"ingroupnonbreeder","1","89"
"KR27M004","Kuruman 27","KRR",9,"05/04/2018",2018-04-05,"11/04/2018",16,"Male",NA,171.3225646,2017-02-05,NA,424,1.160848734,"ingroupnonbreeder","1","89"
"KR27M004","Kuruman 7","KRR",9,"20/04/2018",2018-04-20,"21/04/2018",2,"Male",128,171.3225646,2017-02-05,NA,439,1.201916496,"Disappeared","2","89"
"KR27M005","Kuruman 27","KRR",7,"06/02/2017",2017-02-05,"07/02/2017",11,"Male",59,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder","1","90"
"KR27M005","Kuruman 27","KRR",8,"11/08/2017",2017-08-07,"11/08/2017",12,"Male",112,1.34743409,2017-02-05,NA,187,0.511978097,"ingroupnonbreeder","1","90"
"KR27M005","Kuruman 27","KRR",9,"10/04/2018",2018-04-05,"11/04/2018",16,"Male",166,171.3225646,2017-02-05,NA,429,1.174537988,"ingroupnonbreeder","1","90"
"KR27M005","Kuruman 41","KRR",9,"09/05/2018",2018-05-09,"09/05/2018",1,"Male",152,124.3583704,2017-02-05,NA,458,1.253935661,"Disappeared","2","90"
"KR27M006","Kuruman 27","KRR",7,"07/02/2017",2017-02-05,"07/02/2017",11,"Male",34,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder","1","91"
"KR27M006","Kuruman 27","KRR",8,"09/08/2017",2017-08-07,"11/08/2017",12,"Male",89,1.34743409,2017-02-05,NA,185,0.506502396,"ingroupnonbreeder","1","91"
"KR27M006","Kuruman 27","KRR",9,"09/04/2018",2018-04-05,"11/04/2018",16,"Male",148,171.3225646,2017-02-05,NA,428,1.171800137,"ingroupnonbreeder","1","91"
"KR27M006",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Male",NA,NA,2017-02-05,NA,586,1.604380561,"Disappeared","2","91"
"KR27M007","Kuruman 27","KRR",7,"07/02/2017",2017-02-05,"07/02/2017",11,"Male",21,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder","1","92"
"KR27M007",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2017-02-05,NA,176,0.481861739,"Disappeared","2","92"
"KR8M010","Kuruman 8","KRR",7,"07/02/2017",2017-02-06,"08/02/2017",12,"Male",66,209.6293089,2017-02-06,NA,0,0,"ingroupnonbreeder","1","93"
"KR8M010","Kuruman 8","KRR",8,"14/08/2017",2017-08-14,"16/08/2017",11,"Male",101,1.34743409,2017-02-06,NA,189,0.517453799,"ingroupnonbreeder","1","93"
"KR8M010",NA,"KRR",NA,"17/03/2018",2018-03-17,NA,NA,"Male",NA,NA,2017-02-06,NA,404,1.106091718,"Disappeared","2","93"
"KR8M013","Kuruman 8","KRR",7,"08/02/2017",2017-02-06,"08/02/2017",12,"Male",90,209.6293089,2017-02-06,NA,0,0,"ingroupnonbreeder","1","94"
"KR8M013","Kuruman 8","KRR",8,"16/08/2017",2017-08-14,"16/08/2017",11,"Male",143,1.34743409,2017-02-06,NA,191,0.5229295,"ingroupnonbreeder","1","94"
"KR8M013","Kuruman 8","KRR",9,"02/05/2018",2018-04-30,"06/05/2018",16,"Male",175,171.3225646,2017-02-06,NA,450,1.232032854,"ingroupnonbreeder","1","94"
"KR8M013","Kuruman 8","KRR",10,"05/11/2018",2018-11-05,"09/11/2018",16,"Male",180,17.16380656,2017-02-06,NA,637,1.744010951,"ingroupnonbreeder","1","94"
"KR8M013","Kuruman 8","KRR",11,"10/03/2019",2019-03-09,"10/03/2019",15,"Male",198,69.35182863,2017-02-06,NA,762,2.0862423,"ingroupnonbreeder","1","94"
"KR8M013","Kuruman 8","KRR",12,"16/10/2019",2019-10-15,"17/10/2019",15,"Male",190,5.217065306,2017-02-06,NA,982,2.688569473,"ingroupnonbreeder","1","94"
"KR8M013","Kuruman 8","KRR",13,"21/04/2020",2020-04-20,"21/04/2020",22,"Male",189,135.605622,2017-02-06,NA,1170,3.203285421,"ingroupnonbreeder","1","94"
"KR8M013","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2017-02-06,99,1206,3.301848049,"ingroupnonbreeder","99","94"
"KR8M015","Kuruman 8","KRR",7,"08/02/2017",2017-02-06,"08/02/2017",12,"Male",14,209.6293089,2017-02-06,NA,0,0,"ingroupnonbreeder","1","95"
"KR8M015",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2017-02-06,NA,175,0.479123888,"Disappeared","2","95"
"KR19M002","Kuruman 19","KRR",7,"13/02/2017",2017-02-13,"15/02/2017",8,"Male",22,209.6293089,2017-02-13,NA,0,0,"ingroupnonbreeder","1","96"
"KR19M002","Kuruman 19","KRR",8,"02/08/2017",2017-08-01,"03/08/2017",7,"Male",64,1.34743409,2017-02-13,NA,170,0.465434634,"ingroupnonbreeder","1","96"
"KR19M002",NA,"KRR",NA,"17/03/2018",2018-03-17,NA,NA,"Male",NA,NA,2017-02-13,NA,397,1.086926762,"Disappeared","2","96"
"KR19M004","Kuruman 19","KRR",7,"14/02/2017",2017-02-13,"15/02/2017",8,"Male",75,209.6293089,2017-02-13,NA,0,0,"ingroupnonbreeder","1","97"
"KR19M004","Kuruman 19","KRR",8,"03/08/2017",2017-08-01,"03/08/2017",7,"Male",87,1.34743409,2017-02-13,NA,171,0.468172485,"ingroupnonbreeder","1","97"
"KR19M004",NA,"KRR",NA,"17/03/2018",2018-03-17,NA,NA,"Male",NA,NA,2017-02-13,NA,397,1.086926762,"Disappeared","2","97"
"KR19M005","Kuruman 19","KRR",7,"15/02/2017",2017-02-13,"15/02/2017",8,"Male",20,209.6293089,2017-02-13,NA,0,0,"ingroupnonbreeder","1","98"
"KR19M005","Kuruman 19","KRR",9,"23/05/2018",2018-05-23,"24/05/2018",8,"Male",NA,124.3583704,2017-02-13,NA,464,1.270362765,"ingroupnonbreeder","1","98"
"KR19M005","Kuruman 19","KRR",11,"25/03/2019",2019-03-25,"28/03/2019",9,"Male",107,69.35182863,2017-02-13,NA,770,2.108145106,"ingroupnonbreeder","1","98"
"KR19M005","Kuruman 19","KRR",12,"18/11/2019",2019-11-15,"20/11/2019",12,"Male",120,9.848668221,2017-02-13,NA,1008,2.759753593,"ingroupnonbreeder","1","98"
"KR19M005","Kuruman 19","KRR",13,"30/04/2020",2020-04-28,"30/04/2020",10,"Male",106,135.605622,2017-02-13,NA,1172,3.208761123,"ingroupnonbreeder","1","98"
"KR19M005","Kuruman 19","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2017-02-13,99,1199,3.282683094,"ingroupnonbreeder","99","98"
"KR19M006","Kuruman 19","KRR",7,"14/02/2017",2017-02-13,"15/02/2017",8,"Male",25,209.6293089,2017-02-13,NA,0,0,"ingroupnonbreeder","1","99"
"KR19M006","Kuruman 19","KRR",8,"01/08/2017",2017-08-01,"03/08/2017",7,"Male",67,1.34743409,2017-02-13,NA,169,0.462696783,"ingroupnonbreeder","1","99"
"KR19M006","Kuruman 19","KRR",9,"23/05/2018",2018-05-23,"24/05/2018",8,"Male",96,124.3583704,2017-02-13,NA,464,1.270362765,"ingroupnonbreeder","1","99"
